"Activity_Name" "Subject_No" "TimeBodyAccelerometer.mean...X" "TimeBodyAccelerometer.mean...Y" "TimeBodyAccelerometer.mean...Z" "TimeBodyAccelerometer.std...X" "TimeBodyAccelerometer.std...Y" "TimeBodyAccelerometer.std...Z" "TimeGravityAccelerometer.mean...X" "TimeGravityAccelerometer.mean...Y" "TimeGravityAccelerometer.mean...Z" "TimeGravityAccelerometer.std...X" "TimeGravityAccelerometer.std...Y" "TimeGravityAccelerometer.std...Z" "TimeBodyAccelerometerJerk.mean...X" "TimeBodyAccelerometerJerk.mean...Y" "TimeBodyAccelerometerJerk.mean...Z" "TimeBodyAccelerometerJerk.std...X" "TimeBodyAccelerometerJerk.std...Y" "TimeBodyAccelerometerJerk.std...Z" "TimeBodyGyroscope.mean...X" "TimeBodyGyroscope.mean...Y" "TimeBodyGyroscope.mean...Z" "TimeBodyGyroscope.std...X" "TimeBodyGyroscope.std...Y" "TimeBodyGyroscope.std...Z" "TimeBodyGyroscopeJerk.mean...X" "TimeBodyGyroscopeJerk.mean...Y" "TimeBodyGyroscopeJerk.mean...Z" "TimeBodyGyroscopeJerk.std...X" "TimeBodyGyroscopeJerk.std...Y" "TimeBodyGyroscopeJerk.std...Z" "TimeBodyAccelerometerMagnitude.mean.." "TimeBodyAccelerometerMagnitude.std.." "TimeGravityAccelerometerMagnitude.mean.." "TimeGravityAccelerometerMagnitude.std.." "TimeBodyAccelerometerJerkMagnitude.mean.." "TimeBodyAccelerometerJerkMagnitude.std.." "TimeBodyGyroscopeMagnitude.mean.." "TimeBodyGyroscopeMagnitude.std.." "TimeBodyGyroscopeJerkMagnitude.mean.." "TimeBodyGyroscopeJerkMagnitude.std.." "FrequencyBodyAccelerometer.mean...X" "FrequencyBodyAccelerometer.mean...Y" "FrequencyBodyAccelerometer.mean...Z" "FrequencyBodyAccelerometer.std...X" "FrequencyBodyAccelerometer.std...Y" "FrequencyBodyAccelerometer.std...Z" "FrequencyBodyAccelerometer.meanFreq...X" "FrequencyBodyAccelerometer.meanFreq...Y" "FrequencyBodyAccelerometer.meanFreq...Z" "FrequencyBodyAccelerometerJerk.mean...X" "FrequencyBodyAccelerometerJerk.mean...Y" "FrequencyBodyAccelerometerJerk.mean...Z" "FrequencyBodyAccelerometerJerk.std...X" "FrequencyBodyAccelerometerJerk.std...Y" "FrequencyBodyAccelerometerJerk.std...Z" "FrequencyBodyAccelerometerJerk.meanFreq...X" "FrequencyBodyAccelerometerJerk.meanFreq...Y" "FrequencyBodyAccelerometerJerk.meanFreq...Z" "FrequencyBodyGyroscope.mean...X" "FrequencyBodyGyroscope.mean...Y" "FrequencyBodyGyroscope.mean...Z" "FrequencyBodyGyroscope.std...X" "FrequencyBodyGyroscope.std...Y" "FrequencyBodyGyroscope.std...Z" "FrequencyBodyGyroscope.meanFreq...X" "FrequencyBodyGyroscope.meanFreq...Y" "FrequencyBodyGyroscope.meanFreq...Z" "FrequencyBodyAccelerometerMagnitude.mean.." "FrequencyBodyAccelerometerMagnitude.std.." "FrequencyBodyAccelerometerMagnitude.meanFreq.." "FrequencyBodyAccelerometerJerkMagnitude.mean.." "FrequencyBodyAccelerometerJerkMagnitude.std.." "FrequencyBodyAccelerometerJerkMagnitude.meanFreq.." "FrequencyBodyGyroscopeMagnitude.mean.." "FrequencyBodyGyroscopeMagnitude.std.." "FrequencyBodyGyroscopeMagnitude.meanFreq.." "FrequencyBodyGyroscopeJerkMagnitude.mean.." "FrequencyBodyGyroscopeJerkMagnitude.std.." "FrequencyBodyGyroscopeJerkMagnitude.meanFreq.." "Angle.TimeBodyAccelerometerMean.Gravity." "Angle.TimeBodyAccelerometerJerkMean..GravityMean." "Angle.TimeBodyGyroscopeMean.GravityMean." "Angle.TimeBodyGyroscopeJerkMean.GravityMean." "Angle.X.GravityMean." "Angle.Y.GravityMean." "Angle.Z.GravityMean."
"WALKING_UPSTAIRS" 17 0.277582993958333 -0.0148704579645833 -0.104558533354167 -0.991644061666667 -0.957173593541667 -0.969247601458333 0.752510589229167 0.0157186801666667 0.2709734320625 -0.990914584375 -0.975662710208333 -0.973679610833333 0.0751303486875 0.0115631727479167 -0.00295775476020833 -0.9916966275 -0.984166018958333 -0.987322045208333 -0.0468544717291667 -0.0548231840833333 0.0845346483125 -0.980467684166667 -0.975323169791667 -0.973142409166667 -0.0948918083541667 -0.0454907449375 -0.0660477021875 -0.989856298958333 -0.993056978541667 -0.992631815208333 -0.976725122083333 -0.968859819791667 -0.976725122083333 -0.968859819791667 -0.989357248333333 -0.987996633541667 -0.954106143125 -0.95545950375 -0.993832983541667 -0.9916945 -0.991626445208333 -0.967400122083333 -0.976581132708333 -0.991741487291667 -0.955141666458333 -0.9670655025 0.0170468630270833 0.106650475522917 0.153989728145833 -0.991805454375 -0.984248406666667 -0.985152815208333 -0.992322146875 -0.985244534583333 -0.988109001666667 0.207440849433333 0.0150882519375 0.0443544390520833 -0.980040393958333 -0.980047780416667 -0.9732229625 -0.980895464375 -0.973037343125 -0.975724867708333 0.0760430559666667 -0.1423017746375 0.205536945729167 -0.975121991041667 -0.970205276875 0.241027398625 -0.98751877125 -0.987587519583333 0.366005748541667 -0.968911470208333 -0.954964530625 0.0102011989208333 -0.992638599166667 -0.990917730625 0.216983590914792 0.0311500476875 0.0244817225 0.01503640519375 -0.0171902299270833 -0.596868697708333 0.0695741379791667 -0.193711364270833
"LAYING" 18 0.272816654323077 -0.0201074307030769 -0.109543146646154 -0.644006999676923 -0.497716940992308 -0.604102680015385 0.752477552 0.00156057935384615 0.0306221279338462 -0.976185927846154 -0.954634339846154 -0.952523380153846 0.0701179092830769 -0.0387957173969231 -0.00714707038169231 -0.704899245076923 -0.636635105353846 -0.729731861846154 0.0181938951430769 -0.0947496920769231 0.0806339243830769 -0.759295529384615 -0.718619091584615 -0.611554417692308 -0.112078055323077 -0.0452605064615385 -0.0851319741107692 -0.744992292307692 -0.772003410769231 -0.744515126692308 -0.568372591061538 -0.629784148015385 -0.568372591061538 -0.629784148015385 -0.677181130138461 -0.665654694415385 -0.616108543476923 -0.712947802141538 -0.761104033538462 -0.776810876769231 -0.673485359830769 -0.546291531507692 -0.631275637646154 -0.633630582515385 -0.505812260630769 -0.620787549846154 -0.297421146784615 -0.0448997924692308 0.0760184434015385 -0.722301230215385 -0.659086036564615 -0.712791044 -0.713303837046154 -0.636788921292308 -0.745146979692308 -0.103988949852308 -0.268101974341231 -0.1718143428 -0.701076230046154 -0.718687294169231 -0.623782333953846 -0.778637741384615 -0.721345510615385 -0.644785022615385 -0.104156111309231 -0.130467433913846 -0.119179015041538 -0.625799238861538 -0.690223257292308 0.0124909199692308 -0.671163251935385 -0.660749674646154 0.187966046630769 -0.727775404046154 -0.754331813738462 -0.00663659670769231 -0.779580212923077 -0.789032356769231 0.175742352995385 -0.00652431114261539 -0.0211383714398462 -0.0378383991230769 0.0555299003538462 -0.599757428769231 0.0729752633015385 -0.00665277327846154
"SITTING" 18 0.278877804912281 -0.0192412289561404 -0.113298508335088 -0.573130062525088 -0.491545592777193 -0.573131991478947 0.566685418070175 -0.0618340258947368 0.0770640116929825 -0.967844471578947 -0.952308983684211 -0.947286347192982 0.0647803085789474 0.000190953911052634 0.035390844372807 -0.598785496298246 -0.59660513131579 -0.714381663022807 -0.0302989525614035 -0.0707514724210526 0.0897771271859649 -0.716770434912281 -0.652960119964912 -0.616353095894737 -0.121168484668421 -0.036920859122807 -0.0439278494192982 -0.695959545614035 -0.722937981438596 -0.733915545438596 -0.514818101719298 -0.572953739615789 -0.514818101719298 -0.572953739615789 -0.608452439929825 -0.594519650992982 -0.585382025333333 -0.622591075912281 -0.716107027789474 -0.712815562212281 -0.581275206582456 -0.525414154222807 -0.611527734561404 -0.571237991482456 -0.507490325012281 -0.58674291416614 -0.236251111554386 -0.0513304657368421 0.0403731457666667 -0.608929697224561 -0.617777295650877 -0.693227803263158 -0.624906228789474 -0.601476529622807 -0.734777357035088 -0.0134499612298246 -0.220567166880175 -0.114650764182456 -0.641924055842105 -0.661120579331579 -0.608346093 -0.741022475964912 -0.652105078421053 -0.655493140877193 -0.0744078019140351 -0.152419860598246 1.41974912280375e-06 -0.542907397254386 -0.658758504491228 0.0934293588035088 -0.580203745929825 -0.616051087824561 0.170039346763158 -0.642034171824561 -0.677443555052632 0.0328359172017544 -0.719273199894737 -0.725404582719298 0.107820851415789 0.00553040135789474 0.0427886266733333 0.0390171859 0.0857047594280702 -0.382976940350877 0.123310874333333 -0.0543557555310526
"STANDING" 18 0.275838824931507 -0.0207276754110959 -0.10800315519726 -0.22106919439726 -0.0712810126383562 -0.238468119767123 0.927773109863014 -0.217154610068493 -0.0158969593135616 -0.963367608493151 -0.946981723835616 -0.905447119041096 0.0733160324890411 -0.00300699945589041 -0.0258126939205479 -0.278008831239726 -0.206151481946575 -0.539283665479452 -0.0492935668880822 -0.0731301215424658 0.0643420445068493 -0.422116181958904 -0.327757008232877 -0.309703562150685 -0.065465722309589 -0.0559015379506849 -0.0447191396273973 -0.499377286164384 -0.637360750410959 -0.490003600821918 -0.133764680231096 -0.212113254108219 -0.133764680231096 -0.212113254108219 -0.309823190136986 -0.241901244835616 -0.206804098586438 -0.351266731041096 -0.567198395890411 -0.635813106164384 -0.218062999223973 -0.0776839981821918 -0.328870856027397 -0.223264553027397 -0.128438436189041 -0.251626647369863 -0.352249304972603 -0.0029349837930137 -0.0175933992308219 -0.282043770291781 -0.223552904260274 -0.480393329616438 -0.341514822835616 -0.244208331279452 -0.598839872191781 -0.217601433328767 -0.30644527649863 -0.167187853353425 -0.356964755123288 -0.41608972164 -0.310771389876712 -0.447987498217808 -0.285717101931507 -0.374734192534247 -0.201788750816438 -0.310135620054795 -0.125611998232877 -0.178802589676712 -0.355055149328767 0.029498132320274 -0.223498343167123 -0.27246070029589 0.035410306909589 -0.44749379890411 -0.400741464068493 -0.104510587630548 -0.639250823561644 -0.657366780136986 0.0439969279821918 0.0311653200369863 -0.0668845708808219 0.0178653732054795 -0.147514931764384 -0.77950384890411 0.233926914109589 0.0331458598061644
"WALKING" 18 0.267392573928571 -0.0150603091857143 -0.111701520275 -0.727502866035714 -0.613671377803571 -0.750918774285714 0.563958410714286 0.193501156619286 0.140250093605357 -0.973658201428571 -0.950031533928571 -0.9322921175 0.103343950603571 0.00126561119285714 -0.00570994623214286 -0.746170596053571 -0.676761018982143 -0.851656023035714 -0.00319568425267857 -0.0838442622589286 0.1255784090875 -0.794454815535714 -0.810893126785714 -0.763973823732143 -0.0992483101964286 -0.0342624392375 -0.0674451240625 -0.786860088035714 -0.871075776964286 -0.785940845892857 -0.679229521625 -0.696254783428571 -0.679229521625 -0.696254783428571 -0.746832548785714 -0.728371365339286 -0.727068770410714 -0.765429265589286 -0.832209192678571 -0.851084871785714 -0.730675586344643 -0.627917311339286 -0.782985354285714 -0.726939779625 -0.631069599823214 -0.753464314107143 -0.149498553308929 0.0853738001053571 0.0647376042767857 -0.752907449875 -0.695624438785714 -0.839475020535714 -0.762179890957143 -0.678736067423875 -0.862411860892857 0.0297034298392857 -0.148891781016071 -0.105368645094643 -0.760008670321429 -0.819136282089286 -0.733789411 -0.806191606785714 -0.80807907375 -0.796873250714286 -0.0911521778285714 -0.121401548975 0.0192045539910714 -0.693664318857143 -0.745151378035714 0.0748793539464286 -0.722782624267857 -0.738042690785714 0.126667682503571 -0.788965492857143 -0.792302289285714 -0.0769541434464286 -0.854399039285714 -0.857534716785714 0.0694039257964286 0.0794131881600893 -0.0603080321571429 -0.0581290505178571 0.0469102028339286 -0.407732345357143 -0.0957565871428571 -0.0845494320892857
"WALKING_DOWNSTAIRS" 18 0.290584255454545 -0.0164643868109091 -0.110311282254545 -0.543520517381818 -0.440093485381818 -0.614490301690909 0.794205217636364 -0.138103260472727 0.0609957843594545 -0.972263996909091 -0.966238652 -0.940184920363636 0.0358490450927273 0.00490463268309091 -0.00255393832727273 -0.589337925496364 -0.553875149587273 -0.752419222545455 -0.0131828888578182 -0.0980449942 0.102137837221818 -0.672241775930909 -0.728205087636364 -0.614726434618182 -0.0969295055454545 -0.0475870374090909 -0.0581623230647273 -0.675702653472727 -0.803382614181818 -0.742608803818182 -0.486338661381818 -0.570855673763636 -0.486338661381818 -0.570855673763636 -0.601204291523636 -0.606665879497273 -0.597264758356364 -0.653972119909091 -0.751883312 -0.792224034545455 -0.575106011 -0.466602640154545 -0.655962849090909 -0.532874699207273 -0.462203552345455 -0.623288913472727 -0.164271816905455 0.00438863651272727 0.0140841884509091 -0.604453549852727 -0.571960235783636 -0.731964416 -0.610878491272727 -0.565417247958182 -0.771911698181818 0.0316715028145455 -0.215161292210909 -0.124074752276727 -0.612385546818182 -0.728951022 -0.625120055141818 -0.692581404345455 -0.730237775454545 -0.6490424496 -0.182949572688727 -0.200237688840182 -0.118937579334545 -0.562725666927273 -0.642479848941818 0.04559062694 -0.589278424218182 -0.632213930872727 0.216646936363636 -0.689261590036364 -0.691322295854545 -0.0935656686963636 -0.790160466727273 -0.811925354545455 0.184450518441818 -0.0559027699218182 0.0341152514709091 -0.0888483619109091 0.0822165949636364 -0.578686574963636 0.174871247418182 -0.0260643152981818
"WALKING_UPSTAIRS" 18 0.277397408 -0.0197092013027586 -0.109762653693103 -0.281276453622414 0.0107742722310345 0.0568766687758621 0.842302404827586 -0.245871486896552 -0.273336198310345 -0.947358951896552 -0.942398623103448 -0.92924369637931 0.0669986284977586 0.00454906473793103 0.00868303194844827 -0.311274816011379 -0.205061001617241 -0.430832789637586 -0.00380954166810345 -0.091085571937931 0.0416130956258621 -0.516985421672414 -0.107284067641379 -0.079693102 -0.0940381392237931 -0.0208679730413793 -0.0125132190362069 -0.604007074310345 -0.505015572517241 -0.349770409189655 -0.105785584206897 -0.0891808725344828 -0.105785584206897 -0.0891808725344828 -0.286133592598276 -0.2329914715 -0.10891003672569 -0.218310814517241 -0.488625035293103 -0.532764624896552 -0.29619504962069 -0.0509442346896552 -0.125629276391379 -0.277279203565517 -0.0247656686293103 0.066132088295 -0.293710054946552 -0.0668827852396552 -0.0663320385517241 -0.343686979456897 -0.227513018224138 -0.365389949517241 -0.339586560862069 -0.236382224586207 -0.496531352536207 -0.192810801413793 -0.303601562344828 -0.258452708413793 -0.460998138567241 -0.232225655586207 -0.0720506406896552 -0.537853850913793 -0.0494303675367241 -0.171275332491379 -0.225256167982759 -0.236839524441379 -0.162617370634483 -0.0714058160310345 -0.242583232510345 0.0315517986844828 -0.219936955189655 -0.257755312534483 0.12139023757931 -0.284405557025862 -0.312350920396552 -0.0256678382482759 -0.51231008704069 -0.596159008965517 0.145313741187931 0.0234638749137931 0.0240057741017241 -0.0494226582706897 0.0854013770568966 -0.596345996896552 0.253764305517241 0.219812044787931
"LAYING" 19 0.278065028072289 -0.0186663236685118 -0.103484985012048 -0.625529495156626 -0.56904236713494 -0.685979766795181 0.632531987108434 0.109040826698795 0.0136565048674699 -0.973765204939759 -0.96396881373494 -0.952299534337349 0.0722313090963855 0.0132903484346988 -0.00716278890131325 -0.653977030313253 -0.629384279033735 -0.758304963927711 -0.0653330308963855 -0.0526914003493976 0.0930665114481928 -0.765113780843373 -0.748495921204819 -0.708380828843374 -0.0970410014986747 -0.0510636956108434 -0.0603631951662651 -0.739020907530121 -0.784341664216867 -0.779173918060241 -0.598721093977108 -0.600104478336145 -0.598721093977108 -0.600104478336145 -0.668933093833735 -0.619618256192771 -0.662507892253012 -0.713218290108434 -0.778535875542169 -0.773651293493976 -0.633748409128916 -0.575784876049398 -0.698676165277108 -0.62374144360241 -0.593944828651807 -0.705490229879518 -0.181655459529759 0.0650190883012048 0.0782190000361446 -0.667597633 -0.652438663436145 -0.740909292048193 -0.671440428433735 -0.629843033722892 -0.774368714072289 -0.0411001519638554 -0.208568449951807 -0.100333142586747 -0.702794128855422 -0.738000503253012 -0.696401492891566 -0.785461160457831 -0.758475272289157 -0.740515157831325 -0.0640633801349398 -0.0295137054927711 -0.0545394353680723 -0.594923480914699 -0.666724207240964 0.0698465080971084 -0.623120910156627 -0.617442486110241 0.125219971393976 -0.727241610722892 -0.754311826626506 0.0332518108743374 -0.777009858915663 -0.785785372289157 0.0946210124843374 -0.0172889031963855 -0.0221832065427711 0.159500788216867 -0.0160594280481928 -0.478780629759036 -0.0394690345795181 0.00327072154457831
"SITTING" 19 0.276702345432877 -0.0197391674097931 -0.111700982231507 -0.582277341260274 -0.502183850247945 -0.574206526 0.746159442191781 -0.0505438889178082 0.0769738003575342 -0.979033566027397 -0.96990235260274 -0.958737138356164 0.0655026835342466 -0.0119331329575342 0.00140108470878082 -0.598216244506849 -0.527149084119178 -0.674977634520548 -0.045194783 -0.0717969861068493 0.0850290893417808 -0.730737705123288 -0.724383211232877 -0.573814312986301 -0.0839399094264383 -0.0588513593287671 -0.0705525719506849 -0.711167393835616 -0.785090577808219 -0.68513073890411 -0.526342981230137 -0.593802808356164 -0.526342981230137 -0.593802808356164 -0.576329954794521 -0.578574209109589 -0.617877041136986 -0.672503547273973 -0.746872305753425 -0.770051584520548 -0.575400803506849 -0.49624399179726 -0.597412454479452 -0.585941379438356 -0.537379650671233 -0.595662707643836 -0.165663307561644 0.0625971579975343 0.157218784287671 -0.614855967867123 -0.570000068589041 -0.662210401917808 -0.617104487753425 -0.512840766615068 -0.686552735753425 -0.0924853723561644 -0.214792262813014 -0.130049667756164 -0.677040206342466 -0.721713090547945 -0.586420463408219 -0.749026803068493 -0.729388875616438 -0.610284390054795 -0.0862839620312329 -0.0761731782616438 -0.0268162227453425 -0.564275586315068 -0.675607803338356 0.185282110305479 -0.577787136046575 -0.583390474138356 0.172393744971233 -0.706262035616438 -0.707212999931507 0.0275269816205479 -0.773077063561644 -0.782691510958904 0.127669812938356 -0.00978570984616439 0.0350314360136986 0.0287624945808219 -0.0617299765616438 -0.595171306712329 0.11404868709589 -0.0460644356643836
"STANDING" 19 0.273538804890411 -0.0246835311082192 -0.114659257167123 -0.438435484461644 -0.445360899582192 -0.344987677784932 0.758498868630137 -0.046076360990411 0.0536026867054794 -0.964708240958904 -0.945223709452055 -0.915839632739726 0.103191170501918 -0.0115744306886301 -0.0202812369165753 -0.478363046630137 -0.584862829643836 -0.741441317671233 0.00732338311643835 -0.126482689236986 0.112022668013699 -0.553109487910959 -0.423049661315068 -0.552334550835616 -0.109849868890411 -0.0414840759506849 -0.0707122281027397 -0.660322520547945 -0.79121258109589 -0.685272765068493 -0.377128978068493 -0.414406756369863 -0.377128978068493 -0.414406756369863 -0.558301327363014 -0.513024882260274 -0.361475687581096 -0.468703887315069 -0.730772899178082 -0.77624899630137 -0.449925642360274 -0.481091885472603 -0.541365462767123 -0.434846615068493 -0.463407476057945 -0.30539795509589 -0.300404971769041 -0.0682900450383562 -0.150171204515068 -0.5104265933 -0.597846418630137 -0.716656534219178 -0.492589599287671 -0.599868340136986 -0.765377072054795 -0.187302820452055 -0.285774887767123 -0.268477143 -0.520808320436986 -0.61077665590411 -0.54144857450137 -0.567759576068493 -0.343046018438356 -0.598333281493151 -0.217014729905479 -0.33171355289726 -0.143406540225479 -0.434199194816438 -0.496404205794521 0.0139361670410959 -0.505312184767123 -0.526958850671233 0.101122716271918 -0.593420549041096 -0.485947533273973 -0.171114750123288 -0.769860198493151 -0.801810784931507 0.102568946664384 0.016797585290411 -0.0719224542315069 -0.179861694730137 0.0963987288534247 -0.611687695342466 0.104797983424658 -0.0258835172287671
"WALKING" 19 0.274846854230769 -0.0166764875403846 -0.105257136634615 -0.602961629846154 -0.556115457019231 -0.646137148584615 0.446540421557692 0.0778919084230769 0.153186549955769 -0.968777294038462 -0.956982898653846 -0.94702559 0.0766089552307692 0.0587770344723077 -0.0234875254821154 -0.606677899942308 -0.605994332217308 -0.743521640326923 -0.0906197681211538 -0.0528499871730769 0.111581770961538 -0.723350734480769 -0.659338621357692 -0.707040930153846 -0.09420431205 -0.0631080292076923 -0.0502607476980769 -0.670652964673077 -0.700901848919231 -0.707796901596154 -0.573433172049808 -0.566629527115385 -0.573433172049808 -0.566629527115385 -0.634436906076923 -0.589264077326923 -0.623455175384615 -0.619401953980769 -0.701549445192308 -0.682083572192308 -0.603346177923077 -0.564770562271154 -0.677706635038462 -0.603646208413462 -0.580289615365385 -0.658829187961538 -0.257539981208462 -0.0150255052769231 0.0513521773653846 -0.621357569038462 -0.632320642634615 -0.725971733384615 -0.626520745615385 -0.604364882865385 -0.759589559692308 -0.0520350161980769 -0.203605654017308 -0.0911705547519231 -0.655454551 -0.655432837 -0.660513629423077 -0.7465598075 -0.665855645180769 -0.752216069615385 -0.0773728216115385 -0.148626518703846 0.0150378433653846 -0.545860531134615 -0.648038678461539 0.00805174198269231 -0.581981941113462 -0.602333379773077 0.143105663992308 -0.624931620807692 -0.685880297867308 -0.0217943289192308 -0.682322270480769 -0.704431626673077 0.0808999568034615 0.0274866897676923 0.0126033324865385 0.188585743144231 -0.0108563630687692 -0.283577349230769 -0.0124176045192308 -0.138893340073077
"WALKING_DOWNSTAIRS" 19 0.260004628769231 -0.0219347252641026 -0.113737717282051 -0.499339377335897 -0.438133852811026 -0.546404946333333 0.689924943333333 -0.0115547821282051 -0.00484787598641026 -0.970488264358974 -0.963997212307692 -0.941819082820513 0.0656566677410256 -0.00932792858461538 0.0194653955294872 -0.554655896846154 -0.525329158120513 -0.728284066153846 0.000119497520512821 -0.0826452649410256 0.0553432355641026 -0.676973447666667 -0.668959635128205 -0.628952908615385 -0.0658833954871795 -0.0503632065417949 -0.0430478490525641 -0.674771886615385 -0.746344846153846 -0.732591585205128 -0.442152709435897 -0.545912496230769 -0.442152709435897 -0.545912496230769 -0.567242701358974 -0.568334488230769 -0.557380860923077 -0.665219617435897 -0.719388605897436 -0.743983180769231 -0.534215769395641 -0.466419841674359 -0.609655782076923 -0.487275983010256 -0.459350040292308 -0.549238209769231 -0.25024997025641 0.0390035222717949 0.018787187014359 -0.595671192584615 -0.564033947923077 -0.708307047179487 -0.552660746692308 -0.515631828302564 -0.74719319974359 -0.143044390820513 -0.196658841407692 -0.215617197825641 -0.61976599025641 -0.67995675025641 -0.635317588717949 -0.696669845282051 -0.665844947179487 -0.661800124358974 -0.0614478214338462 -0.112011583307692 -0.0840670384846154 -0.530586562907692 -0.626629952051282 0.0689828894102564 -0.569757484205128 -0.571800683820513 0.201167947366667 -0.680801683266667 -0.717269992564103 0.0749187386153846 -0.750008266410256 -0.756965918205128 0.251091356769231 0.0156726036820513 0.00906949648717949 -0.0731610701794872 -0.138357566523077 -0.517251488717949 0.0809666950769231 0.0153303822923077
"WALKING_UPSTAIRS" 19 0.26255832975 -0.020821481755 -0.10591336705 -0.650642176375 -0.4855568388275 -0.570414427525 0.54622342675 0.1434560352 0.091085956585 -0.967446184 -0.96234005175 -0.946940822 0.085111366275 -0.01410701635 -0.019697435937 -0.647586044025 -0.57621963535 -0.767244518675 0.024689869675 -0.1241379977 0.1187436031925 -0.693854264425 -0.5925301260675 -0.645189113525 -0.097939581825 -0.072591336663 -0.07830687515 -0.721361712025 -0.761826929075 -0.7694545096 -0.5605077371 -0.6469886043 -0.5605077371 -0.6469886043 -0.641629543925 -0.6351437125 -0.548359920475 -0.5927308691925 -0.749542683925 -0.771130148 -0.63905689195 -0.501390391 -0.639428354225 -0.657182169725 -0.511857506275 -0.573095302775 -0.211097781625 0.02028217366 0.095728662115 -0.64986595335 -0.589681946925 -0.7386056789 -0.678846934875 -0.591577319125 -0.795828498325 0.0290647365575 -0.155897232625 -0.0549501873125 -0.640253736 -0.62896377797 -0.6452299510325 -0.71226195995 -0.579549400255 -0.6794371993 -0.1713251083165 -0.16863149973575 -0.06591217866 -0.6139326658 -0.723825542925 0.17226251637 -0.61150688255 -0.671788625425 0.22959849993 -0.63544661355 -0.63764990215 -0.123187150375 -0.75754124625 -0.80768507365 0.257817491225 0.0625104181 -0.1014888116625 -0.016930816675 0.01259913401875 -0.34208247275 -0.075020499175 -0.05873633973
"LAYING" 20 0.264545840882353 -0.0152509183541176 -0.115608750397059 -0.593857569632353 -0.464978007345588 -0.608920617794118 0.525865399558823 0.0594713364264706 0.100999319411765 -0.945411247352941 -0.949671818382353 -0.946305152794118 0.0738350354852941 0.0255033319720588 0.0145640211007353 -0.664745951186765 -0.624246159691176 -0.740934759352941 -0.0485652752102941 -0.0679215698647059 0.104095975252941 -0.727727827647059 -0.639226898985294 -0.550401584720588 -0.102557147210294 -0.0244138821514706 -0.0403342321176471 -0.741462096308824 -0.730925847352941 -0.701965168544118 -0.531937545397059 -0.582970357176471 -0.531937545397059 -0.582970357176471 -0.660005040686765 -0.637466403291618 -0.562458682838235 -0.650085660558824 -0.729637375941177 -0.738448322120588 -0.627299947564706 -0.535263463075588 -0.649487117470588 -0.582337922035588 -0.465666160844118 -0.619292118042647 -0.288886571705882 0.00164494223529412 0.0421363240004412 -0.691235307673529 -0.653098453235294 -0.730618218794118 -0.668013692776471 -0.618620048117647 -0.749876682205882 -0.131132399667647 -0.242927045758824 -0.180452901972059 -0.678416795875 -0.646064681369118 -0.575214193 -0.744692991470588 -0.6397416235 -0.585021357102941 -0.0865366469942647 -0.138756160019118 -0.0682402060470588 -0.595824099264706 -0.641498204417647 0.0339061684235294 -0.640226347570588 -0.637136083338235 0.184365100879412 -0.66922780625 -0.699175231617647 -0.00046263951029412 -0.739488281808824 -0.756009486573529 0.163177730177941 -0.00440351879117647 0.0134016298279412 -0.0417639328529412 -0.0346921363970588 -0.334684115588235 0.0134878743529412 -0.0603891465485294
"SITTING" 20 0.269126253636364 -0.0274694320121212 -0.108658237242424 -0.495462783727273 -0.387409980069697 -0.519555334742424 0.848915334545455 -0.155703901651515 0.0722389977439394 -0.960077833030303 -0.942026993636364 -0.928237901515152 0.0715928656772727 0.0178444109712121 0.00327203340937879 -0.614780231681818 -0.586592911925758 -0.752889077545455 -0.0286047479257576 -0.0644269535030303 0.0922307320818182 -0.605142776606061 -0.61007014030303 -0.610569138727273 -0.106971748257576 -0.0237378615060606 -0.0756534948984848 -0.671064348272727 -0.779656152954545 -0.710251968636364 -0.425151150015152 -0.469097561560606 -0.425151150015152 -0.469097561560606 -0.629324517068182 -0.609990907312121 -0.492417815393939 -0.534696709887879 -0.739359019090909 -0.754358992833333 -0.544860737798485 -0.451881475772727 -0.609355800151515 -0.479154573984849 -0.398551972621212 -0.51603982030303 -0.362898902606061 -0.108633153577273 -0.0763517206575758 -0.630182617983333 -0.605397779510606 -0.731162639393939 -0.63418958 -0.594525806219697 -0.773784404727273 -0.216898288786364 -0.362656169984849 -0.295971240515152 -0.548225523787879 -0.665031212772727 -0.591450834075758 -0.626830913272727 -0.588718426969697 -0.654415175606061 -0.203862156875758 -0.309730132775758 -0.113061598593939 -0.504378488848485 -0.53579933480303 -0.0699433797318182 -0.605260763212121 -0.619909671590909 0.0862094115792424 -0.619948520606061 -0.564394329939394 -0.195340873075758 -0.760280913151515 -0.764781453636364 -0.00067617196969697 0.00733221666969697 0.0729213190606061 -0.0299841510121212 -0.0115165023678788 -0.671415264393939 0.189927423 -0.025176203219697
